Country Name,Indicator Name,Year,Value
Lesotho,Proportion of seats held by women in national parliaments (% of total number of seats),2017,25
Lesotho,Proportion of seats held by women in national parliaments (% of total number of seats),2018,22.1311
Lesotho,Proportion of women in managerial positions (%),2006,36.9
Lesotho,Proportion of women in managerial positions (%),2008,36.1
Lesotho,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2005,55.2
Lesotho,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2010,67.5
Lesotho,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2014,78.9
Liberia,"Children out of school, female (% of female primary school age)",2007,57.63448
Liberia,"Children out of school, female (% of female primary school age)",2013,7.55931
Liberia,"Children out of school, female (% of female primary school age)",2014,11.45374
Liberia,"Children out of school, female (% of female primary school age)",2015,14.83672
Liberia,"Children out of school, female (% of female primary school age)",2016,21.0684
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,29.54299927
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,29.58099937
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,29.61000061
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,29.6970005
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,29.81599998
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,30.02000046
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,30.20199966
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,30.27400017
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,30.06699944
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,29.93799973
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,29.80900002
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,29.63999939
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,29.40099907
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,29.19799995
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,28.97999954
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,28.8010006
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,28.69000053
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,28.68400002
Liberia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,28.68799973
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2000,7.8125
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2001,7.8125
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2002,7.8125
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2003,7.8125
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2004,7.8125
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2005,5.2632
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2006,12.5
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2007,12.5
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2008,12.5
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2009,12.5
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2010,12.5
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2011,12.5
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2012,9.589
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2013,10.9589
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2014,10.9589
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2015,10.9589
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2016,10.9589
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2017,12.3288
Liberia,Proportion of seats held by women in national parliaments (% of total number of seats),2018,9.8592
Liberia,Proportion of women in managerial positions (%),2010,20
Liberia,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2007,25.8
Liberia,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2013,41.4
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,6.722000122
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,7.005000114
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,6.879000187
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,6.857999802
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,6.941999912
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,7.059000015
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,7.333000183
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,7.657000065
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,7.46600008
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,7.300000191
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,7.441999912
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,6.808000088
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,7.361000061
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,8.376999855
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,8.741000175
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,8.69699955
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,7.968999863
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,7.872000217
Libya,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,7.918000221
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2006,4.7368
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2007,7.6923
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2008,7.6923
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2009,7.6923
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2010,7.6923
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2011,7.6923
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2012,7.6923
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2013,16.5
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2014,16.5
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2015,15.9574
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2016,15.9574
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2017,15.9574
Libya,Proportion of seats held by women in national parliaments (% of total number of seats),2018,15.9574
Libya,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2007,29.6
Libya,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2014,24
Liechtenstein,"Children out of school, female (% of female primary school age)",2013,1.82599
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2000,4
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2001,4
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2002,12
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2003,12
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2004,12
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2005,12
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2006,24
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2007,24
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2008,24
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2009,24
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2010,24
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2011,24
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2012,24
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2013,24
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2014,20
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2015,20
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2016,20
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2017,12
Liechtenstein,Proportion of seats held by women in national parliaments (% of total number of seats),2018,12
Lithuania,"Children out of school, female (% of female primary school age)",2002,0.1779
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,21.04299927
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,21.93499947
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,19.63699913
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,16.33399963
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,17.48900032
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,21.08200073
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,19.95599937
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,21.68600082
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,20.07099915
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,17.47100067
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,17.18400002
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,20.20499992
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,21.34700012
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,23.86300087
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,25.6760006
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,28.20599937
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,29.20999908
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,29.07999992
Lithuania,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,28.45400047
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2000,17.5182
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2001,10.6383
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2002,10.6383
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2003,10.6383
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2004,10.6383
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2005,21.9858
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2006,21.9858
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2007,24.8227
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2008,22.695
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2009,17.7305
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2010,19.1489
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2011,19.1489
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2012,19.1489
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2013,24.4604
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2014,24.1135
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2015,23.4043
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2016,23.4043
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2017,21.2766
Lithuania,Proportion of seats held by women in national parliaments (% of total number of seats),2018,21.2766
Lithuania,Proportion of women in managerial positions (%),2000,42.7
Lithuania,Proportion of women in managerial positions (%),2001,46.4
Lithuania,Proportion of women in managerial positions (%),2002,47
Lithuania,Proportion of women in managerial positions (%),2003,40.8
Lithuania,Proportion of women in managerial positions (%),2004,45.4
Lithuania,Proportion of women in managerial positions (%),2005,43.2
Lithuania,Proportion of women in managerial positions (%),2006,40.5
Lithuania,Proportion of women in managerial positions (%),2007,38.1
Lithuania,Proportion of women in managerial positions (%),2008,40.2
Lithuania,Proportion of women in managerial positions (%),2009,39.2
Lithuania,Proportion of women in managerial positions (%),2010,41.1
Lithuania,Proportion of women in managerial positions (%),2011,39.1
Lithuania,Proportion of women in managerial positions (%),2012,38.9
Lithuania,Proportion of women in managerial positions (%),2013,39.6
Lithuania,Proportion of women in managerial positions (%),2014,38.6
Lithuania,Proportion of women in managerial positions (%),2015,39.6
Lithuania,Proportion of women in managerial positions (%),2016,39.4
Lithuania,Proportion of women in managerial positions (%),2017,39.3
Low & middle income,"Children out of school, female (% of female primary school age)",2000,19.11169052
Low & middle income,"Children out of school, female (% of female primary school age)",2001,18.54466057
Low & middle income,"Children out of school, female (% of female primary school age)",2002,15.87526989
Low & middle income,"Children out of school, female (% of female primary school age)",2003,14.4426403
Low & middle income,"Children out of school, female (% of female primary school age)",2004,13.40610981
Low & middle income,"Children out of school, female (% of female primary school age)",2005,13.01301003
Low & middle income,"Children out of school, female (% of female primary school age)",2006,11.60321999
Low & middle income,"Children out of school, female (% of female primary school age)",2007,10.91701984
Low & middle income,"Children out of school, female (% of female primary school age)",2008,10.78759956
Low & middle income,"Children out of school, female (% of female primary school age)",2009,10.80099
Low & middle income,"Children out of school, female (% of female primary school age)",2010,10.48227
Low & middle income,"Children out of school, female (% of female primary school age)",2011,10.27632
Low & middle income,"Children out of school, female (% of female primary school age)",2012,10.00284
Low & middle income,"Children out of school, female (% of female primary school age)",2013,9.90718
Low & middle income,"Children out of school, female (% of female primary school age)",2014,10.19421
Low & middle income,"Children out of school, female (% of female primary school age)",2015,10.12076
Low & middle income,"Children out of school, female (% of female primary school age)",2016,10.13566
Low & middle income,"Children out of school, female (% of female primary school age)",2017,10.17882
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,36.85946365
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,36.33688277
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,35.65471693
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,35.37538099
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,34.92086235
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,34.46904289
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,34.16174106
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,33.63292633
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,32.85390609
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,32.13026251
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,31.42550662
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,30.76172721
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,30.2133796
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,29.71747836
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,29.14374929
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,28.59172221
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,28.40120834
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,28.20030859
Low & middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,27.96942119
Low income,"Children out of school, female (% of female primary school age)",2000,46.6119194
Low income,"Children out of school, female (% of female primary school age)",2001,42.33834839
Low income,"Children out of school, female (% of female primary school age)",2002,39.23849869
Low income,"Children out of school, female (% of female primary school age)",2003,36.22795105
Low income,"Children out of school, female (% of female primary school age)",2004,33.53075027
Low income,"Children out of school, female (% of female primary school age)",2005,30.25967026
Low income,"Children out of school, female (% of female primary school age)",2006,28.23032951
Low income,"Children out of school, female (% of female primary school age)",2007,25.19639969
Low income,"Children out of school, female (% of female primary school age)",2008,24.14707947
Low income,"Children out of school, female (% of female primary school age)",2009,24.25299
Low income,"Children out of school, female (% of female primary school age)",2010,22.81876
Low income,"Children out of school, female (% of female primary school age)",2011,21.70413
Low income,"Children out of school, female (% of female primary school age)",2012,21.21979
Low income,"Children out of school, female (% of female primary school age)",2013,20.24349
Low income,"Children out of school, female (% of female primary school age)",2014,20.6085
Low income,"Children out of school, female (% of female primary school age)",2015,20.52106
Low income,"Children out of school, female (% of female primary school age)",2016,20.66484
Low income,"Children out of school, female (% of female primary school age)",2017,20.95531
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,53.76110645
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,53.52806877
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,53.44230257
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,53.3518365
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,53.18986635
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,52.82912222
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,52.47061856
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,52.04998127
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,51.2427774
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,50.68938355
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,50.46592258
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,50.33469951
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,50.30120425
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,50.24704236
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,50.06558315
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,49.97497457
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,50.05137578
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,50.05278123
Low income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,50.01574456
Lower middle income,"Children out of school, female (% of female primary school age)",2000,22.81348038
Lower middle income,"Children out of school, female (% of female primary school age)",2001,22.49650002
Lower middle income,"Children out of school, female (% of female primary school age)",2002,17.88534927
Lower middle income,"Children out of school, female (% of female primary school age)",2003,16.33989906
Lower middle income,"Children out of school, female (% of female primary school age)",2004,14.99876976
Lower middle income,"Children out of school, female (% of female primary school age)",2005,14.3416996
Lower middle income,"Children out of school, female (% of female primary school age)",2006,12.39721966
Lower middle income,"Children out of school, female (% of female primary school age)",2007,12.01130962
Lower middle income,"Children out of school, female (% of female primary school age)",2008,11.93647003
Lower middle income,"Children out of school, female (% of female primary school age)",2009,11.59153
Lower middle income,"Children out of school, female (% of female primary school age)",2010,11.17944
Lower middle income,"Children out of school, female (% of female primary school age)",2011,10.93106
Lower middle income,"Children out of school, female (% of female primary school age)",2012,10.65878
Lower middle income,"Children out of school, female (% of female primary school age)",2013,10.74212
Lower middle income,"Children out of school, female (% of female primary school age)",2014,11.1993
Lower middle income,"Children out of school, female (% of female primary school age)",2015,10.98523
Lower middle income,"Children out of school, female (% of female primary school age)",2016,10.89919
Lower middle income,"Children out of school, female (% of female primary school age)",2017,10.85379
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,27.18260574
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,27.13841776
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,26.82970552
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,26.57361319
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,26.01379019
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,25.50701788
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,25.04312404
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,24.42819827
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,23.73258411
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,23.02764318
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,22.17739442
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,21.51467414
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,21.28462763
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,21.10363479
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,20.70109865
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,20.26371064
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,20.07766408
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,19.86944281
Lower middle income,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,19.65489663
Luxembourg,"Children out of school, female (% of female primary school age)",2000,2.29963
Luxembourg,"Children out of school, female (% of female primary school age)",2001,2.15509
Luxembourg,"Children out of school, female (% of female primary school age)",2002,3.84615
Luxembourg,"Children out of school, female (% of female primary school age)",2003,3.14114
Luxembourg,"Children out of school, female (% of female primary school age)",2004,1.32916
Luxembourg,"Children out of school, female (% of female primary school age)",2005,0.7639
Luxembourg,"Children out of school, female (% of female primary school age)",2006,0.74169
Luxembourg,"Children out of school, female (% of female primary school age)",2007,1.39678
Luxembourg,"Children out of school, female (% of female primary school age)",2009,3.49263
Luxembourg,"Children out of school, female (% of female primary school age)",2010,3.81597
Luxembourg,"Children out of school, female (% of female primary school age)",2011,3.24119
Luxembourg,"Children out of school, female (% of female primary school age)",2012,2.92766
Luxembourg,"Children out of school, female (% of female primary school age)",2013,2.80692
Luxembourg,"Children out of school, female (% of female primary school age)",2014,0.99038
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,29.93799973
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,28.25600052
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,25.81900024
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,20.65800095
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,21.27499962
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,21.41500092
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,18.88400078
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,21.29700089
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,24.58200073
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,20.43300056
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,18.61499977
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,20.34199905
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,19.76300049
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,19.47200012
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,28.73900032
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,25.36300087
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,24.34900093
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,24.63999939
Luxembourg,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,24.01300049
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2000,16.6667
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2001,16.6667
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2002,16.6667
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2003,16.6667
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2004,16.6667
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2005,23.3333
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2006,23.3333
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2007,23.3333
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2008,23.3333
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2009,23.3333
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2010,20
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2011,20
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2012,25
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2013,21.6667
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2014,28.3333
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2015,28.3333
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2016,28.3333
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2017,28.3333
Luxembourg,Proportion of seats held by women in national parliaments (% of total number of seats),2018,28.3333
Luxembourg,Proportion of women in managerial positions (%),2000,26.9
Luxembourg,Proportion of women in managerial positions (%),2001,30.2
Luxembourg,Proportion of women in managerial positions (%),2002,22.1
Luxembourg,Proportion of women in managerial positions (%),2003,28.8
Luxembourg,Proportion of women in managerial positions (%),2004,26.7
Luxembourg,Proportion of women in managerial positions (%),2005,23.8
Luxembourg,Proportion of women in managerial positions (%),2006,26.8
Luxembourg,Proportion of women in managerial positions (%),2007,21.2
Luxembourg,Proportion of women in managerial positions (%),2008,27.5
Luxembourg,Proportion of women in managerial positions (%),2009,19.1
Luxembourg,Proportion of women in managerial positions (%),2010,24.7
Luxembourg,Proportion of women in managerial positions (%),2011,24
Luxembourg,Proportion of women in managerial positions (%),2012,18
Luxembourg,Proportion of women in managerial positions (%),2013,14.9
Luxembourg,Proportion of women in managerial positions (%),2014,22.5
Luxembourg,Proportion of women in managerial positions (%),2015,18.2
Luxembourg,Proportion of women in managerial positions (%),2016,17.7
Luxembourg,Proportion of women in managerial positions (%),2017,18.8
"Macao SAR, China","Children out of school, female (% of female primary school age)",2000,13.24744
"Macao SAR, China","Children out of school, female (% of female primary school age)",2001,13.39341
"Macao SAR, China","Children out of school, female (% of female primary school age)",2002,13.29152
"Macao SAR, China","Children out of school, female (% of female primary school age)",2003,13.4737
